datetime,open,high,low,close,volume,dividends,stock splits
2026-01-15 09:30:00-05:00,1.8600000143051147,1.8600000143051147,1.7200000286102295,1.7649999856948853,1128785,0.0,0.0
2026-01-15 09:35:00-05:00,1.7649999856948853,1.7999999523162842,1.7599999904632568,1.7949999570846558,195663,0.0,0.0
2026-01-15 09:40:00-05:00,1.7949999570846558,1.8075000047683716,1.7705999612808228,1.7967000007629395,121689,0.0,0.0
2026-01-15 09:45:00-05:00,1.7985999584197998,1.840000033378601,1.781000018119812,1.839900016784668,127175,0.0,0.0
2026-01-15 09:50:00-05:00,1.8350000381469727,1.8600000143051147,1.8200000524520874,1.8598999977111816,164502,0.0,0.0
2026-01-15 09:55:00-05:00,1.8600000143051147,1.8600000143051147,1.8200000524520874,1.8250000476837158,127459,0.0,0.0
2026-01-15 10:00:00-05:00,1.8250000476837158,1.8300000429153442,1.7999999523162842,1.8049999475479126,89316,0.0,0.0
2026-01-15 10:05:00-05:00,1.8049999475479126,1.809999942779541,1.7489999532699585,1.7549999952316284,247857,0.0,0.0
2026-01-15 10:10:00-05:00,1.7599999904632568,1.7668999433517456,1.7450000047683716,1.7461999654769897,336631,0.0,0.0
2026-01-15 10:15:00-05:00,1.7467999458312988,1.766800045967102,1.7400000095367432,1.7649999856948853,116749,0.0,0.0
2026-01-15 10:20:00-05:00,1.7699999809265137,1.7699999809265137,1.7549999952316284,1.7549999952316284,61607,0.0,0.0
2026-01-15 10:25:00-05:00,1.75,1.750100016593933,1.7200000286102295,1.7207000255584717,237605,0.0,0.0
2026-01-15 10:30:00-05:00,1.7200000286102295,1.7400000095367432,1.7200000286102295,1.7350000143051147,344565,0.0,0.0
2026-01-15 10:35:00-05:00,1.738700032234192,1.7400000095367432,1.7300000190734863,1.7300000190734863,24204,0.0,0.0
2026-01-15 10:40:00-05:00,1.7310999631881714,1.75,1.7300000190734863,1.7450000047683716,104658,0.0,0.0
2026-01-15 10:45:00-05:00,1.7450000047683716,1.7599999904632568,1.7302000522613525,1.7599999904632568,124677,0.0,0.0
2026-01-15 10:50:00-05:00,1.7599999904632568,1.7685999870300293,1.7545000314712524,1.7685999870300293,23811,0.0,0.0
2026-01-15 10:55:00-05:00,1.7699999809265137,1.7699999809265137,1.75,1.7549999952316284,67011,0.0,0.0
2026-01-15 11:00:00-05:00,1.7574000358581543,1.7699999809265137,1.7574000358581543,1.7699999809265137,68441,0.0,0.0
2026-01-15 11:05:00-05:00,1.7654000520706177,1.7698999643325806,1.7599999904632568,1.7649999856948853,15085,0.0,0.0
2026-01-15 11:10:00-05:00,1.7649999856948853,1.7649999856948853,1.7400000095367432,1.7450000047683716,44377,0.0,0.0
2026-01-15 11:15:00-05:00,1.7450000047683716,1.7450000047683716,1.7400000095367432,1.7450000047683716,27212,0.0,0.0
2026-01-15 11:20:00-05:00,1.7450000047683716,1.75,1.7300000190734863,1.7350000143051147,12794,0.0,0.0
2026-01-15 11:25:00-05:00,1.7350000143051147,1.7400000095367432,1.725000023841858,1.7388999462127686,151931,0.0,0.0
2026-01-15 11:30:00-05:00,1.7400000095367432,1.75,1.7350000143051147,1.7450000047683716,45069,0.0,0.0
2026-01-15 11:35:00-05:00,1.7400000095367432,1.7473000288009644,1.7350000143051147,1.7400000095367432,36695,0.0,0.0
2026-01-15 11:40:00-05:00,1.7350000143051147,1.738700032234192,1.7300000190734863,1.738700032234192,11418,0.0,0.0
2026-01-15 11:45:00-05:00,1.7350000143051147,1.7350000143051147,1.7200000286102295,1.725000023841858,55437,0.0,0.0
2026-01-15 11:50:00-05:00,1.7265000343322754,1.7300000190734863,1.7100000381469727,1.7239999771118164,2075788,0.0,0.0
2026-01-15 11:55:00-05:00,1.7200000286102295,1.7300000190734863,1.711300015449524,1.728700041770935,0,0.0,0.0
2026-01-15 12:00:00-05:00,1.7247999906539917,1.7300000190734863,1.7200000286102295,1.7213000059127808,78504,0.0,0.0
2026-01-15 12:05:00-05:00,1.725000023841858,1.7400000095367432,1.725000023841858,1.7350000143051147,36361,0.0,0.0
2026-01-15 12:10:00-05:00,1.7350000143051147,1.7400000095367432,1.7300000190734863,1.7353999614715576,5055,0.0,0.0
2026-01-15 12:15:00-05:00,1.7350000143051147,1.73989999294281,1.7300000190734863,1.7300000190734863,17814,0.0,0.0
2026-01-15 12:20:00-05:00,1.7389999628067017,1.7389999628067017,1.7200000286102295,1.7200000286102295,18651,0.0,0.0
2026-01-15 12:25:00-05:00,1.725000023841858,1.7288000583648682,1.7200000286102295,1.7200000286102295,3375,0.0,0.0
2026-01-15 12:30:00-05:00,1.7300000190734863,1.7300000190734863,1.7100000381469727,1.715000033378601,50053,0.0,0.0
2026-01-15 12:35:00-05:00,1.715000033378601,1.7200000286102295,1.7100000381469727,1.715000033378601,18333,0.0,0.0
2026-01-15 12:40:00-05:00,1.715000033378601,1.7186000347137451,1.7100000381469727,1.7100000381469727,26313,0.0,0.0
2026-01-15 12:45:00-05:00,1.715000033378601,1.7200000286102295,1.7100000381469727,1.715000033378601,107149,0.0,0.0
2026-01-15 12:50:00-05:00,1.715000033378601,1.715000033378601,1.690000057220459,1.698699951171875,224088,0.0,0.0
2026-01-15 12:55:00-05:00,1.7000000476837158,1.7000000476837158,1.690000057220459,1.6950000524520874,149522,0.0,0.0
2026-01-15 13:00:00-05:00,1.6950000524520874,1.7100000381469727,1.690000057220459,1.7020000219345093,113861,0.0,0.0
2026-01-15 13:05:00-05:00,1.7050000429153442,1.7100000381469727,1.7000000476837158,1.7000000476837158,62355,0.0,0.0
2026-01-15 13:10:00-05:00,1.7050000429153442,1.7093000411987305,1.690000057220459,1.6933000087738037,24278,0.0,0.0
2026-01-15 13:15:00-05:00,1.6902999877929688,1.6950000524520874,1.6699999570846558,1.6749999523162842,259153,0.0,0.0
2026-01-15 13:20:00-05:00,1.6785999536514282,1.6799999475479126,1.649999976158142,1.6510000228881836,297531,0.0,0.0
2026-01-15 13:25:00-05:00,1.6549999713897705,1.659999966621399,1.6449999809265137,1.6579999923706055,140007,0.0,0.0
2026-01-15 13:30:00-05:00,1.6549999713897705,1.6699999570846558,1.6299999952316284,1.6399999856948853,245660,0.0,0.0
2026-01-15 13:35:00-05:00,1.6349999904632568,1.6349999904632568,1.600000023841858,1.6050000190734863,171920,0.0,0.0
2026-01-15 13:40:00-05:00,1.600000023841858,1.6200000047683716,1.600000023841858,1.6100000143051147,217658,0.0,0.0
2026-01-15 13:45:00-05:00,1.6100000143051147,1.6100000143051147,1.590000033378601,1.5950000286102295,109123,0.0,0.0
2026-01-15 13:50:00-05:00,1.5950000286102295,1.6100000143051147,1.590000033378601,1.5987000465393066,165176,0.0,0.0
2026-01-15 13:55:00-05:00,1.5923000574111938,1.6100000143051147,1.590000033378601,1.6100000143051147,175119,0.0,0.0
2026-01-15 14:00:00-05:00,1.6050000190734863,1.6200000047683716,1.5950000286102295,1.614799976348877,200235,0.0,0.0
2026-01-15 14:05:00-05:00,1.6150000095367432,1.61899995803833,1.5800000429153442,1.600000023841858,220237,0.0,0.0
2026-01-15 14:10:00-05:00,1.6050000190734863,1.6100000143051147,1.600000023841858,1.6016000509262085,19936,0.0,0.0
2026-01-15 14:15:00-05:00,1.6100000143051147,1.6399999856948853,1.600000023841858,1.625,240342,0.0,0.0
2026-01-15 14:20:00-05:00,1.625,1.6399999856948853,1.625,1.6349999904632568,65325,0.0,0.0
2026-01-15 14:25:00-05:00,1.6399999856948853,1.6399999856948853,1.6200000047683716,1.6299999952316284,35138,0.0,0.0
2026-01-15 14:30:00-05:00,1.6349999904632568,1.6349999904632568,1.6101000308990479,1.6150000095367432,20195,0.0,0.0
2026-01-15 14:35:00-05:00,1.6150000095367432,1.6200000047683716,1.6051000356674194,1.6100000143051147,52316,0.0,0.0
2026-01-15 14:40:00-05:00,1.6100000143051147,1.6198999881744385,1.5800000429153442,1.6198999881744385,145687,0.0,0.0
2026-01-15 14:45:00-05:00,1.6100000143051147,1.6194000244140625,1.600000023841858,1.6150000095367432,34391,0.0,0.0
2026-01-15 14:50:00-05:00,1.6150000095367432,1.6200000047683716,1.6050000190734863,1.6050000190734863,53671,0.0,0.0
2026-01-15 14:55:00-05:00,1.6050000190734863,1.6298999786376953,1.6024999618530273,1.625,47272,0.0,0.0
2026-01-15 15:00:00-05:00,1.6299999952316284,1.6299999952316284,1.6246000528335571,1.625,33694,0.0,0.0
2026-01-15 15:05:00-05:00,1.6200000047683716,1.6299999952316284,1.6200000047683716,1.625,85454,0.0,0.0
2026-01-15 15:10:00-05:00,1.6294000148773193,1.6349999904632568,1.6200000047683716,1.6349999904632568,14210,0.0,0.0
2026-01-15 15:15:00-05:00,1.6349999904632568,1.6598999500274658,1.6301000118255615,1.6549999713897705,190597,0.0,0.0
2026-01-15 15:20:00-05:00,1.6592999696731567,1.659999966621399,1.6449999809265137,1.659999966621399,168150,0.0,0.0
2026-01-15 15:25:00-05:00,1.6556999683380127,1.659999966621399,1.6399999856948853,1.6449999809265137,41956,0.0,0.0
2026-01-15 15:30:00-05:00,1.649999976158142,1.649999976158142,1.6399999856948853,1.649999976158142,39913,0.0,0.0
2026-01-15 15:35:00-05:00,1.6449999809265137,1.649999976158142,1.6406999826431274,1.6449999809265137,16138,0.0,0.0
2026-01-15 15:40:00-05:00,1.6449999809265137,1.659999966621399,1.6449999809265137,1.6549999713897705,101941,0.0,0.0
