datetime,open,high,low,close,volume,dividends,stock splits,capital gains
2026-04-02 09:30:00-04:00,646.4199829101562,647.469970703125,646.3800048828125,646.8599853515625,3177745,0.0,0.0,0.0
2026-04-02 09:31:00-04:00,646.8499755859375,647.4299926757812,646.6900024414062,647.3900146484375,282383,0.0,0.0,0.0
2026-04-02 09:32:00-04:00,647.3499755859375,647.3900146484375,646.5700073242188,646.6300048828125,329124,0.0,0.0,0.0
2026-04-02 09:33:00-04:00,646.6199951171875,647.0700073242188,646.2899780273438,646.9400024414062,287045,0.0,0.0,0.0
2026-04-02 09:34:00-04:00,646.9400024414062,647.1400146484375,646.7999877929688,647.0946044921875,258877,0.0,0.0,0.0
2026-04-02 09:35:00-04:00,647.1199951171875,647.135009765625,646.1699829101562,646.2100219726562,358356,0.0,0.0,0.0
2026-04-02 09:36:00-04:00,646.2100219726562,646.5899047851562,646.0,646.1199951171875,242920,0.0,0.0,0.0
2026-04-02 09:37:00-04:00,646.1300048828125,646.4400024414062,646.0499877929688,646.3599853515625,159668,0.0,0.0,0.0
2026-04-02 09:38:00-04:00,646.3400268554688,646.5800170898438,645.8699951171875,645.885009765625,243358,0.0,0.0,0.0
2026-04-02 09:39:00-04:00,645.9000244140625,645.9199829101562,645.3200073242188,645.3499755859375,332913,0.0,0.0,0.0
2026-04-02 09:40:00-04:00,645.3499755859375,645.7899780273438,645.1099853515625,645.4000244140625,310215,0.0,0.0,0.0
2026-04-02 09:41:00-04:00,645.3900756835938,646.4600219726562,645.2899780273438,646.4500122070312,266759,0.0,0.0,0.0
2026-04-02 09:42:00-04:00,646.4400024414062,646.4500122070312,645.5,645.5650024414062,210628,0.0,0.0,0.0
2026-04-02 09:43:00-04:00,645.5800170898438,645.7899780273438,645.3300170898438,645.44189453125,151711,0.0,0.0,0.0
2026-04-02 09:44:00-04:00,645.4400024414062,645.7899780273438,645.4400024414062,645.6900024414062,124082,0.0,0.0,0.0
2026-04-02 09:45:00-04:00,645.7100219726562,646.5700073242188,645.4299926757812,646.4000244140625,323653,0.0,0.0,0.0
2026-04-02 09:46:00-04:00,646.3800048828125,647.030029296875,646.3699951171875,646.969970703125,228672,0.0,0.0,0.0
2026-04-02 09:47:00-04:00,646.97998046875,647.3499755859375,646.8200073242188,647.0700073242188,180418,0.0,0.0,0.0
2026-04-02 09:48:00-04:00,647.0800170898438,647.260009765625,646.8021240234375,647.1199951171875,213371,0.0,0.0,0.0
2026-04-02 09:49:00-04:00,647.1199951171875,647.4000244140625,646.9500122070312,647.0399780273438,143969,0.0,0.0,0.0
2026-04-02 09:50:00-04:00,647.0499877929688,647.3900146484375,646.8900146484375,647.3499755859375,182736,0.0,0.0,0.0
2026-04-02 09:51:00-04:00,647.3317260742188,647.8900146484375,647.281982421875,647.7100219726562,193832,0.0,0.0,0.0
2026-04-02 09:52:00-04:00,647.6799926757812,647.885009765625,647.47998046875,647.760009765625,184052,0.0,0.0,0.0
2026-04-02 09:53:00-04:00,647.75,648.6099853515625,647.719970703125,648.3599853515625,340321,0.0,0.0,0.0
2026-04-02 09:54:00-04:00,648.3599853515625,648.9299926757812,648.219970703125,648.6300048828125,274120,0.0,0.0,0.0
2026-04-02 09:55:00-04:00,648.6300048828125,648.8300170898438,648.5,648.760009765625,210417,0.0,0.0,0.0
2026-04-02 09:56:00-04:00,648.75,648.8099975585938,648.52001953125,648.6400146484375,145510,0.0,0.0,0.0
2026-04-02 09:57:00-04:00,648.6500244140625,649.1900024414062,648.3400268554688,649.0800170898438,290125,0.0,0.0,0.0
2026-04-02 09:58:00-04:00,649.0599975585938,649.5399780273438,648.9600219726562,649.4500122070312,301547,0.0,0.0,0.0
2026-04-02 09:59:00-04:00,649.4400024414062,649.8900146484375,649.3800048828125,649.6300048828125,236403,0.0,0.0,0.0
2026-04-02 10:00:00-04:00,649.64501953125,650.0982055664062,649.469970703125,649.6649780273438,381279,0.0,0.0,0.0
2026-04-02 10:01:00-04:00,649.6599731445312,649.719970703125,649.22998046875,649.4099731445312,420155,0.0,0.0,0.0
2026-04-02 10:02:00-04:00,649.4400024414062,649.510009765625,648.9600219726562,649.0700073242188,299588,0.0,0.0,0.0
2026-04-02 10:03:00-04:00,649.0650024414062,649.260009765625,648.780029296875,649.1400146484375,249247,0.0,0.0,0.0
2026-04-02 10:04:00-04:00,649.1300048828125,649.359375,648.9199829101562,649.0399780273438,122962,0.0,0.0,0.0
2026-04-02 10:05:00-04:00,649.02001953125,649.2000122070312,648.5499877929688,649.0599975585938,239022,0.0,0.0,0.0
2026-04-02 10:06:00-04:00,649.0399780273438,650.260009765625,648.9400024414062,650.2100219726562,417277,0.0,0.0,0.0
2026-04-02 10:07:00-04:00,650.1199951171875,650.280029296875,649.6400146484375,649.7999877929688,205827,0.0,0.0,0.0
2026-04-02 10:08:00-04:00,649.780029296875,650.52001953125,649.52001953125,650.030029296875,243018,0.0,0.0,0.0
2026-04-02 10:09:00-04:00,650.030029296875,650.1799926757812,649.72998046875,649.8400268554688,174798,0.0,0.0,0.0
2026-04-02 10:10:00-04:00,649.8300170898438,649.844970703125,649.4201049804688,649.7100219726562,203782,0.0,0.0,0.0
2026-04-02 10:11:00-04:00,649.6699829101562,650.4600219726562,649.6500244140625,650.1099853515625,166702,0.0,0.0,0.0
2026-04-02 10:12:00-04:00,650.0900268554688,650.1199951171875,649.77001953125,649.8400268554688,190798,0.0,0.0,0.0
2026-04-02 10:13:00-04:00,649.8200073242188,650.030029296875,649.5499877929688,649.739990234375,186991,0.0,0.0,0.0
2026-04-02 10:14:00-04:00,649.7401733398438,649.8099975585938,649.4600219726562,649.6400146484375,129728,0.0,0.0,0.0
2026-04-02 10:15:00-04:00,649.6199951171875,650.0800170898438,649.520751953125,650.0449829101562,117240,0.0,0.0,0.0
2026-04-02 10:16:00-04:00,650.010009765625,650.77001953125,649.7899780273438,649.7999877929688,345025,0.0,0.0,0.0
2026-04-02 10:17:00-04:00,649.7999877929688,650.2100219726562,649.6699829101562,650.1699829101562,134428,0.0,0.0,0.0
2026-04-02 10:18:00-04:00,650.1599731445312,650.6300048828125,650.0,650.47998046875,170078,0.0,0.0,0.0
2026-04-02 10:19:00-04:00,650.4600219726562,650.530029296875,650.22998046875,650.2999877929688,213295,0.0,0.0,0.0
2026-04-02 10:20:00-04:00,650.2899780273438,650.5900268554688,650.22998046875,650.280029296875,91874,0.0,0.0,0.0
2026-04-02 10:21:00-04:00,650.3200073242188,651.0999755859375,650.3092651367188,650.9600219726562,262291,0.0,0.0,0.0
2026-04-02 10:22:00-04:00,650.9500122070312,650.9600219726562,650.6300048828125,650.8099975585938,239326,0.0,0.0,0.0
2026-04-02 10:23:00-04:00,650.77001953125,650.8900146484375,650.5900268554688,650.6300048828125,210597,0.0,0.0,0.0
2026-04-02 10:24:00-04:00,650.6199951171875,650.7999877929688,650.4099731445312,650.7100219726562,144651,0.0,0.0,0.0
2026-04-02 10:25:00-04:00,650.719970703125,650.780029296875,650.010009765625,650.239990234375,223432,0.0,0.0,0.0
2026-04-02 10:26:00-04:00,650.2100219726562,650.6400146484375,650.1900024414062,650.3200073242188,129196,0.0,0.0,0.0
2026-04-02 10:27:00-04:00,650.25,650.6099853515625,650.0800170898438,650.27001953125,161610,0.0,0.0,0.0
2026-04-02 10:28:00-04:00,650.27001953125,650.6900024414062,650.219970703125,650.6099853515625,98882,0.0,0.0,0.0
2026-04-02 10:29:00-04:00,650.5900268554688,650.6117553710938,650.219970703125,650.3400268554688,138011,0.0,0.0,0.0
2026-04-02 10:30:00-04:00,650.3499755859375,650.6199951171875,650.0999755859375,650.6099853515625,131887,0.0,0.0,0.0
2026-04-02 10:31:00-04:00,650.6199951171875,650.989990234375,650.6199951171875,650.7899780273438,102819,0.0,0.0,0.0
2026-04-02 10:32:00-04:00,650.7949829101562,651.456298828125,650.5800170898438,651.1900024414062,191160,0.0,0.0,0.0
2026-04-02 10:33:00-04:00,651.1699829101562,652.3800048828125,651.1099853515625,652.239990234375,376104,0.0,0.0,0.0
2026-04-02 10:34:00-04:00,652.239990234375,652.3150024414062,652.010009765625,652.2000122070312,172141,0.0,0.0,0.0
2026-04-02 10:35:00-04:00,652.2100219726562,653.8800048828125,652.1699829101562,653.6699829101562,597265,0.0,0.0,0.0
