datetime,open,high,low,close,volume,dividends,stock splits,capital gains
2026-01-15 09:30:00-05:00,694.5700073242188,694.6900024414062,693.9749755859375,694.2899780273438,4766919,0.0,0.0,0.0
2026-01-15 09:35:00-05:00,694.280029296875,694.4099731445312,693.7249755859375,694.030029296875,1535280,0.0,0.0,0.0
2026-01-15 09:40:00-05:00,694.0499877929688,694.469970703125,693.5399780273438,694.0599975585938,1458859,0.0,0.0,0.0
2026-01-15 09:45:00-05:00,694.0700073242188,694.5535278320312,693.7999877929688,694.239990234375,1281209,0.0,0.0,0.0
2026-01-15 09:50:00-05:00,694.22998046875,694.25,693.1799926757812,694.010009765625,1353592,0.0,0.0,0.0
2026-01-15 09:55:00-05:00,694.02001953125,694.260009765625,693.6099853515625,693.6099853515625,825499,0.0,0.0,0.0
2026-01-15 10:00:00-05:00,693.6099853515625,694.0399780273438,693.52001953125,693.655029296875,820251,0.0,0.0,0.0
2026-01-15 10:05:00-05:00,693.6599731445312,693.9099731445312,693.27001953125,693.8900146484375,953865,0.0,0.0,0.0
2026-01-15 10:10:00-05:00,693.8900756835938,694.2000122070312,693.530029296875,694.0,1000399,0.0,0.0,0.0
2026-01-15 10:15:00-05:00,694.0,694.3200073242188,693.6699829101562,694.030029296875,835047,0.0,0.0,0.0
2026-01-15 10:20:00-05:00,694.0399780273438,694.719970703125,693.8250122070312,694.4650268554688,848490,0.0,0.0,0.0
2026-01-15 10:25:00-05:00,694.469970703125,694.510009765625,693.614990234375,693.9400024414062,925559,0.0,0.0,0.0
2026-01-15 10:30:00-05:00,693.9400024414062,694.6199951171875,693.8699951171875,694.5900268554688,794425,0.0,0.0,0.0
2026-01-15 10:35:00-05:00,694.5800170898438,694.9000244140625,694.3699951171875,694.6300048828125,1323580,0.0,0.0,0.0
2026-01-15 10:40:00-05:00,694.6300048828125,694.8150024414062,693.864990234375,693.9099731445312,792222,0.0,0.0,0.0
2026-01-15 10:45:00-05:00,693.9099731445312,694.0399780273438,693.25,693.280029296875,1462908,0.0,0.0,0.0
2026-01-15 10:50:00-05:00,693.280029296875,693.6290893554688,692.989990234375,693.4000244140625,1152044,0.0,0.0,0.0
2026-01-15 10:55:00-05:00,693.39501953125,694.5900268554688,693.0499877929688,694.4500122070312,1537630,0.0,0.0,0.0
2026-01-15 11:00:00-05:00,694.4500122070312,694.8800048828125,694.3400268554688,694.7999877929688,1015599,0.0,0.0,0.0
2026-01-15 11:05:00-05:00,694.8200073242188,694.8400268554688,694.4349975585938,694.6749877929688,946461,0.0,0.0,0.0
2026-01-15 11:10:00-05:00,694.6699829101562,694.6799926757812,694.3499755859375,694.489990234375,531647,0.0,0.0,0.0
2026-01-15 11:15:00-05:00,694.47998046875,694.9299926757812,694.3599853515625,694.8699951171875,713421,0.0,0.0,0.0
2026-01-15 11:20:00-05:00,694.8699951171875,695.1599731445312,694.6300048828125,695.0599975585938,864752,0.0,0.0,0.0
2026-01-15 11:25:00-05:00,695.0499877929688,695.0499877929688,694.5499877929688,694.8150024414062,543517,0.0,0.0,0.0
2026-01-15 11:30:00-05:00,694.8099975585938,695.02001953125,694.5698852539062,694.5900268554688,539572,0.0,0.0,0.0
2026-01-15 11:35:00-05:00,694.5850219726562,694.9299926757812,694.47998046875,694.8800048828125,412887,0.0,0.0,0.0
2026-01-15 11:40:00-05:00,694.8900146484375,695.030029296875,694.739990234375,694.9550170898438,339887,0.0,0.0,0.0
2026-01-15 11:45:00-05:00,694.9600219726562,695.1950073242188,694.7249755859375,695.0999755859375,453640,0.0,0.0,0.0
2026-01-15 11:50:00-05:00,695.10498046875,695.344970703125,694.9199829101562,695.0850219726562,686754,0.0,0.0,0.0
2026-01-15 11:55:00-05:00,695.0750122070312,695.1400146484375,694.875,695.030029296875,435708,0.0,0.0,0.0
2026-01-15 12:00:00-05:00,695.0399169921875,695.4299926757812,694.89501953125,695.3699951171875,552089,0.0,0.0,0.0
2026-01-15 12:05:00-05:00,695.3699951171875,695.4500122070312,695.2000122070312,695.344970703125,519596,0.0,0.0,0.0
2026-01-15 12:10:00-05:00,695.3499755859375,695.3599853515625,694.9650268554688,695.010009765625,395399,0.0,0.0,0.0
2026-01-15 12:15:00-05:00,695.010009765625,695.0800170898438,694.7000122070312,695.0651245117188,454097,0.0,0.0,0.0
2026-01-15 12:20:00-05:00,695.0499877929688,695.094970703125,694.7999877929688,694.8599853515625,285234,0.0,0.0,0.0
2026-01-15 12:25:00-05:00,694.8599853515625,694.9099731445312,694.3900146484375,694.4500122070312,650035,0.0,0.0,0.0
2026-01-15 12:30:00-05:00,694.4500122070312,694.6599731445312,694.2100219726562,694.3900146484375,682430,0.0,0.0,0.0
2026-01-15 12:35:00-05:00,694.3900146484375,694.5999755859375,694.2000122070312,694.4849853515625,480058,0.0,0.0,0.0
2026-01-15 12:40:00-05:00,694.4849853515625,694.739990234375,694.3800048828125,694.7244873046875,370485,0.0,0.0,0.0
2026-01-15 12:45:00-05:00,694.719970703125,695.0198974609375,694.5499877929688,694.6199951171875,541704,0.0,0.0,0.0
2026-01-15 12:50:00-05:00,694.6099853515625,694.7999877929688,694.3800048828125,694.4199829101562,349599,0.0,0.0,0.0
2026-01-15 12:55:00-05:00,694.4199829101562,694.47998046875,693.905029296875,693.97998046875,619436,0.0,0.0,0.0
2026-01-15 13:00:00-05:00,693.97998046875,694.5399780273438,693.8800048828125,694.5250244140625,741428,0.0,0.0,0.0
2026-01-15 13:05:00-05:00,694.530029296875,694.780029296875,694.3699951171875,694.7100219726562,428508,0.0,0.0,0.0
2026-01-15 13:10:00-05:00,694.7050170898438,694.7999877929688,694.3800048828125,694.5700073242188,430518,0.0,0.0,0.0
2026-01-15 13:15:00-05:00,694.5700073242188,694.6300048828125,694.3699951171875,694.5700073242188,472754,0.0,0.0,0.0
2026-01-15 13:20:00-05:00,694.5800170898438,694.8200073242188,694.5399780273438,694.719970703125,390801,0.0,0.0,0.0
2026-01-15 13:25:00-05:00,694.72998046875,694.905029296875,694.5700073242188,694.885009765625,372705,0.0,0.0,0.0
2026-01-15 13:30:00-05:00,694.8800048828125,695.14501953125,694.8400268554688,695.0850219726562,500741,0.0,0.0,0.0
2026-01-15 13:35:00-05:00,695.0900268554688,695.25,694.7899780273438,694.9199829101562,420601,0.0,0.0,0.0
2026-01-15 13:40:00-05:00,694.9199829101562,695.0499877929688,694.8200073242188,694.97998046875,300309,0.0,0.0,0.0
2026-01-15 13:45:00-05:00,694.97998046875,695.0599975585938,694.8150024414062,694.8499755859375,326406,0.0,0.0,0.0
2026-01-15 13:50:00-05:00,694.8599853515625,694.9199829101562,694.614990234375,694.7650146484375,377055,0.0,0.0,0.0
2026-01-15 13:55:00-05:00,694.77001953125,694.8350219726562,694.6500244140625,694.7158203125,261268,0.0,0.0,0.0
2026-01-15 14:00:00-05:00,694.7100219726562,694.7100219726562,694.0700073242188,694.2000122070312,759390,0.0,0.0,0.0
2026-01-15 14:05:00-05:00,694.2000122070312,694.489990234375,693.7899780273438,694.47998046875,622060,0.0,0.0,0.0
2026-01-15 14:10:00-05:00,694.47998046875,694.6500244140625,694.2050170898438,694.35498046875,433690,0.0,0.0,0.0
2026-01-15 14:15:00-05:00,694.3599853515625,694.489990234375,694.1329956054688,694.2723999023438,525079,0.0,0.0,0.0
2026-01-15 14:20:00-05:00,694.27001953125,694.3800048828125,693.9920043945312,694.1699829101562,367625,0.0,0.0,0.0
2026-01-15 14:25:00-05:00,694.1699829101562,694.1799926757812,693.52001953125,693.6099853515625,862628,0.0,0.0,0.0
2026-01-15 14:30:00-05:00,693.6099853515625,693.614990234375,692.6300048828125,693.2100219726562,1573824,0.0,0.0,0.0
2026-01-15 14:35:00-05:00,693.219970703125,693.469970703125,692.969970703125,693.4299926757812,671351,0.0,0.0,0.0
2026-01-15 14:40:00-05:00,693.4199829101562,693.7376098632812,693.260009765625,693.3900146484375,892415,0.0,0.0,0.0
2026-01-15 14:45:00-05:00,693.3800048828125,693.5,693.1500244140625,693.4199829101562,698538,0.0,0.0,0.0
2026-01-15 14:50:00-05:00,693.4299926757812,693.6199951171875,693.1300048828125,693.1699829101562,655755,0.0,0.0,0.0
2026-01-15 14:55:00-05:00,693.1799926757812,693.1849975585938,692.5800170898438,692.780029296875,787932,0.0,0.0,0.0
2026-01-15 15:00:00-05:00,692.77001953125,693.0,692.3699951171875,692.8400268554688,953775,0.0,0.0,0.0
2026-01-15 15:05:00-05:00,692.8499755859375,693.030029296875,692.6099853515625,692.6900024414062,696818,0.0,0.0,0.0
2026-01-15 15:10:00-05:00,692.6799926757812,692.8900146484375,692.4099731445312,692.469970703125,764209,0.0,0.0,0.0
2026-01-15 15:15:00-05:00,692.4600219726562,692.489990234375,691.6599731445312,691.6900024414062,1538707,0.0,0.0,0.0
2026-01-15 15:20:00-05:00,691.6799926757812,692.02001953125,691.2907104492188,691.6599731445312,1555919,0.0,0.0,0.0
2026-01-15 15:25:00-05:00,691.6599731445312,691.9099731445312,691.4000244140625,691.8300170898438,1143851,0.0,0.0,0.0
2026-01-15 15:30:00-05:00,691.8350219726562,691.9600219726562,691.489990234375,691.8599853515625,1044459,0.0,0.0,0.0
2026-01-15 15:35:00-05:00,691.8599853515625,692.25,691.4099731445312,691.719970703125,1442092,0.0,0.0,0.0
2026-01-15 15:40:00-05:00,691.719970703125,692.0349731445312,691.5449829101562,691.6699829101562,1276673,0.0,0.0,0.0
2026-01-15 15:45:00-05:00,691.6699829101562,691.864990234375,691.3798828125,691.469970703125,1804487,0.0,0.0,0.0
