datetime,open,high,low,close,volume,dividends,stock splits
2026-01-15 09:30:00-05:00,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,2264,0.0,0.0
2026-01-15 09:45:00-05:00,0.7799000144004822,0.7949000000953674,0.7799000144004822,0.7947999835014343,3356,0.0,0.0
2026-01-15 09:50:00-05:00,0.8100000023841858,0.8100000023841858,0.7608000040054321,0.786300003528595,2194,0.0,0.0
2026-01-15 10:05:00-05:00,0.789900004863739,0.7954999804496765,0.782800018787384,0.782800018787384,1566,0.0,0.0
2026-01-15 10:10:00-05:00,0.782800018787384,0.782800018787384,0.7827000021934509,0.7827000021934509,608,0.0,0.0
2026-01-15 10:15:00-05:00,0.7954000234603882,0.7954000234603882,0.7954000234603882,0.7954000234603882,171,0.0,0.0
2026-01-15 10:25:00-05:00,0.7609999775886536,0.7609999775886536,0.7609999775886536,0.7609999775886536,867,0.0,0.0
2026-01-15 10:45:00-05:00,0.7786999940872192,0.7786999940872192,0.7786999940872192,0.7786999940872192,1610,0.0,0.0
2026-01-15 11:00:00-05:00,0.7954999804496765,0.7954999804496765,0.7954999804496765,0.7954999804496765,1200,0.0,0.0
2026-01-15 11:05:00-05:00,0.7954999804496765,0.7954999804496765,0.7954999804496765,0.7954999804496765,0,0.0,0.0
2026-01-15 11:10:00-05:00,0.7954000234603882,0.7954999804496765,0.7953000068664551,0.7953000068664551,10565,0.0,0.0
2026-01-15 11:15:00-05:00,0.7771999835968018,0.7771999835968018,0.7771999835968018,0.7771999835968018,125,0.0,0.0
2026-01-15 11:20:00-05:00,0.761900007724762,0.761900007724762,0.761900007724762,0.761900007724762,251,0.0,0.0
2026-01-15 11:40:00-05:00,0.7771999835968018,0.7771999835968018,0.7771999835968018,0.7771999835968018,126,0.0,0.0
2026-01-15 11:45:00-05:00,0.7871999740600586,0.7925000190734863,0.7773000001907349,0.7925000190734863,904,0.0,0.0
2026-01-15 11:50:00-05:00,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8199999928474426,171,0.0,0.0
2026-01-15 11:55:00-05:00,0.8177000284194946,0.8177000284194946,0.8047999739646912,0.8169000148773193,1196,0.0,0.0
2026-01-15 12:05:00-05:00,0.7896000146865845,0.7896000146865845,0.7896000146865845,0.7896000146865845,274,0.0,0.0
2026-01-15 12:15:00-05:00,0.8039000034332275,0.8039000034332275,0.800000011920929,0.800000011920929,4283,0.0,0.0
2026-01-15 12:35:00-05:00,0.8076000213623047,0.8076000213623047,0.8076000213623047,0.8076000213623047,168,0.0,0.0
2026-01-15 12:45:00-05:00,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,834,0.0,0.0
2026-01-15 12:50:00-05:00,0.8052999973297119,0.8052999973297119,0.8052999973297119,0.8052999973297119,103,0.0,0.0
2026-01-15 12:55:00-05:00,0.8052999973297119,0.8052999973297119,0.8052999973297119,0.8052999973297119,315,0.0,0.0
2026-01-15 13:10:00-05:00,0.8159999847412109,0.8159999847412109,0.8159999847412109,0.8159999847412109,164,0.0,0.0
2026-01-15 13:15:00-05:00,0.8052999973297119,0.8052999973297119,0.8052999973297119,0.8052999973297119,304,0.0,0.0
2026-01-15 13:30:00-05:00,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,290,0.0,0.0
2026-01-15 13:35:00-05:00,0.7968000173568726,0.7968000173568726,0.7968000173568726,0.7968000173568726,528,0.0,0.0
2026-01-15 13:40:00-05:00,0.8021000027656555,0.8021000027656555,0.8021000027656555,0.8021000027656555,200,0.0,0.0
2026-01-15 13:45:00-05:00,0.8009999990463257,0.8009999990463257,0.8009999990463257,0.8009999990463257,23,0.0,0.0
2026-01-15 13:55:00-05:00,0.7958999872207642,0.7958999872207642,0.7958999872207642,0.7958999872207642,2000,0.0,0.0
2026-01-15 14:00:00-05:00,0.7799000144004822,0.7799000144004822,0.7799000144004822,0.7799000144004822,152,0.0,0.0
