datetime,open,high,low,close,volume,dividends,stock splits,capital gains
2026-04-02 09:30:00-04:00,573.969970703125,575.0900268554688,573.969970703125,574.6699829101562,3436030,0.0,0.0,0.0
2026-04-02 09:31:00-04:00,574.719970703125,575.288818359375,574.510009765625,575.1400146484375,359403,0.0,0.0,0.0
2026-04-02 09:32:00-04:00,575.1690063476562,575.22998046875,574.0800170898438,574.260009765625,512115,0.0,0.0,0.0
2026-04-02 09:33:00-04:00,574.25,574.5700073242188,573.9099731445312,574.4099731445312,528129,0.0,0.0,0.0
2026-04-02 09:34:00-04:00,574.4099731445312,574.6500854492188,574.2000122070312,574.5499877929688,142602,0.0,0.0,0.0
2026-04-02 09:35:00-04:00,574.5599975585938,574.5599975585938,573.2100219726562,573.25,244874,0.0,0.0,0.0
2026-04-02 09:36:00-04:00,573.260009765625,573.7000122070312,573.0399780273438,573.2000122070312,218837,0.0,0.0,0.0
2026-04-02 09:37:00-04:00,573.2000122070312,573.77001953125,573.2000122070312,573.5501098632812,151275,0.0,0.0,0.0
2026-04-02 09:38:00-04:00,573.5399780273438,573.760009765625,572.8200073242188,572.869873046875,182272,0.0,0.0,0.0
2026-04-02 09:39:00-04:00,572.8599853515625,572.8884887695312,572.1099853515625,572.1649780273438,275715,0.0,0.0,0.0
2026-04-02 09:40:00-04:00,572.1950073242188,572.6599731445312,571.9199829101562,572.2550048828125,297919,0.0,0.0,0.0
2026-04-02 09:41:00-04:00,572.25,573.3800048828125,572.1199951171875,573.3070068359375,283397,0.0,0.0,0.0
2026-04-02 09:42:00-04:00,573.3200073242188,573.3707275390625,572.4600219726562,572.5750122070312,312816,0.0,0.0,0.0
2026-04-02 09:43:00-04:00,572.5900268554688,572.8049926757812,572.219970703125,572.3298950195312,190201,0.0,0.0,0.0
2026-04-02 09:44:00-04:00,572.3200073242188,572.72998046875,572.3099975585938,572.6699829101562,232495,0.0,0.0,0.0
2026-04-02 09:45:00-04:00,572.719970703125,573.7000122070312,572.3300170898438,573.465087890625,302754,0.0,0.0,0.0
2026-04-02 09:46:00-04:00,573.469970703125,574.27001953125,573.469970703125,574.2000122070312,248754,0.0,0.0,0.0
2026-04-02 09:47:00-04:00,574.1701049804688,574.6500244140625,574.0700073242188,574.2700805664062,256034,0.0,0.0,0.0
2026-04-02 09:48:00-04:00,574.2753295898438,574.3900146484375,573.9949951171875,574.3399047851562,148109,0.0,0.0,0.0
2026-04-02 09:49:00-04:00,574.3200073242188,574.5700073242188,574.010009765625,574.135009765625,193842,0.0,0.0,0.0
2026-04-02 09:50:00-04:00,574.135009765625,574.5,573.9099731445312,574.4400024414062,147653,0.0,0.0,0.0
2026-04-02 09:51:00-04:00,574.4400024414062,575.0399780273438,574.2949829101562,574.75,180189,0.0,0.0,0.0
2026-04-02 09:52:00-04:00,574.760009765625,575.0499877929688,574.5700073242188,574.8900146484375,288225,0.0,0.0,0.0
2026-04-02 09:53:00-04:00,574.8900146484375,575.9199829101562,574.8300170898438,575.6400146484375,350700,0.0,0.0,0.0
2026-04-02 09:54:00-04:00,575.6300048828125,576.3499755859375,575.4500122070312,575.9500122070312,340051,0.0,0.0,0.0
2026-04-02 09:55:00-04:00,575.9500122070312,576.2899780273438,575.8499755859375,576.1500244140625,220138,0.0,0.0,0.0
2026-04-02 09:56:00-04:00,576.1199951171875,576.239990234375,575.8350219726562,576.0499877929688,233442,0.0,0.0,0.0
2026-04-02 09:57:00-04:00,576.0399780273438,576.6500244140625,575.72998046875,576.5700073242188,248109,0.0,0.0,0.0
2026-04-02 09:58:00-04:00,576.5499877929688,577.0499877929688,576.4299926757812,576.9400024414062,237629,0.0,0.0,0.0
